upload_date,inquiry
2017-11-20,3756
2017-11-20,3104
2017-11-20,1867
2017-11-20,4514
2017-11-18,3993
2017-11-18,16210
2017-11-17,2903
2017-11-17,4341
2017-11-16,3986
2017-11-16,2311
2017-11-15,13835
2017-11-15,3918
2017-11-15,4490
2017-11-15,1791
2017-11-15,3046
2017-11-15,2269
2017-11-14,2968
2017-11-14,3129
2017-11-14,3633
2017-11-14,18166
2017-11-14,3095
2017-11-14,1775
2017-11-14,2236
2017-11-13,22593
2017-11-13,22461
2017-11-13,4460
2017-11-13,3887
2017-11-13,2948
2017-11-10,15746
2017-11-10,3751
2017-11-10,14630
2017-11-10,5272
2017-11-10,23388
2017-11-10,3747
2017-11-10,3019
2017-11-10,2259
2017-11-09,3645
2017-11-09,3688
2017-11-09,3070
2017-11-08,2310
2017-11-08,4227
2017-11-08,3624
2017-11-08,27768
2017-11-08,2880
2017-11-07,4741
2017-11-07,24041
2017-11-07,2289
2017-11-07,2314
2017-11-07,2233
2017-11-07,3673
2017-11-07,9351
2017-11-07,1684
2017-11-06,2321
2017-11-06,3740
2017-11-06,3012
2017-11-06,13415
2017-11-06,2916
2017-11-03,18133
2017-11-03,4278
2017-11-03,4245
2017-11-03,18356
2017-11-03,8055
2017-11-03,5225
2017-11-02,4398
2017-11-02,3689
2017-11-02,4458
2017-11-02,3063
2017-11-02,12543
2017-11-01,3779
2017-11-01,4403
2017-11-01,21435
2017-11-01,5407
2017-11-01,5187
2017-11-01,2243
2017-11-01,1739
2017-10-31,3588
2017-10-31,6944
2017-10-31,2932
2017-10-31,1776
2017-10-31,6523
2017-10-31,3069
2017-10-31,1692
2017-10-30,23193
2017-10-30,14001
2017-10-30,3080
2017-10-30,3031
2017-10-30,4575
2017-10-30,2251
2017-10-30,4388
2017-10-30,2377
2017-10-27,5241
2017-10-27,3669
2017-10-27,3749
2017-10-27,2473
2017-10-26,3869
2017-10-26,3021
2017-10-26,3038
2017-10-26,2319
2017-10-26,33251
2017-10-26,2270
2017-10-26,2914
2017-10-26,3867
2017-10-26,14883
2017-10-26,4695
2017-10-26,4346
2017-10-26,1717
2017-10-26,2153
2017-10-25,4427
2017-10-25,3795
2017-10-25,2166
2017-10-25,1677
2017-10-25,3612
2017-10-25,2904
2017-10-25,3017
2017-10-25,3792
2017-10-25,4440
2017-10-25,6126
2017-10-24,3617
2017-10-24,3690
2017-10-24,2905
2017-10-24,3044
2017-10-24,15091
2017-10-24,4293
2017-10-24,5662
2017-10-24,5150
2017-10-24,5171
2017-10-24,1730
2017-10-24,1733
2017-10-24,2214
2017-10-24,1200
2017-10-24,2232
2017-10-23,6540
2017-10-23,3698
2017-10-23,2295
2017-10-23,2909
2017-10-23,14725
2017-10-23,1674
2017-10-20,3831
2017-10-20,4297
2017-10-20,15028
2017-10-20,3005
2017-10-20,2926
2017-10-20,5041
2017-10-20,3083
2017-10-20,2230
2017-10-20,2224
2017-10-20,2279
2017-10-19,3802
2017-10-19,3636
2017-10-19,5685
2017-10-19,4362
2017-10-19,3666
2017-10-19,3834
2017-10-19,6517
2017-10-19,23153
2017-10-18,3613
2017-10-18,2886
2017-10-18,2243
2017-10-18,2223
2017-10-18,3853
2017-10-18,4494
2017-10-18,1882
2017-10-18,1794
2017-10-18,1218
2017-10-17,3694
2017-10-17,4602
2017-10-17,4469
2017-10-17,2985
2017-10-17,13744
2017-10-17,2171
2017-10-17,2296
2017-10-17,2228
2017-10-17,1759
2017-10-16,2999
2017-10-16,4414
2017-10-16,3604
2017-10-16,16467
2017-10-16,4181
2017-10-16,4285
2017-10-16,3865
2017-10-16,1729
2017-10-16,2206
2017-10-16,2961
2017-10-16,16809
2017-10-16,6603
2017-10-16,2160
2017-10-16,1680
2017-10-16,3668
2017-10-16,2225
2017-10-16,3664
2017-10-13,4336
2017-10-13,3892
2017-10-13,4474
2017-10-13,5055
2017-10-13,4518
2017-10-13,3070
2017-10-13,3679
2017-10-13,13671
2017-10-13,4402
2017-10-13,2200
2017-10-13,1735
2017-10-12,2959
2017-10-12,1816
2017-10-12,3071
2017-10-12,12897
2017-10-12,2923
2017-10-12,2233
2017-10-12,1722
2017-10-12,2219
2017-10-11,2901
2017-10-11,3009
2017-10-11,3812
2017-10-11,2887
2017-10-11,2986
2017-10-11,1715
2017-10-11,2228
2017-10-10,3080
2017-10-10,2996
2017-10-10,9049
2017-10-10,3135
2017-10-10,16072
2017-10-10,2998
2017-10-10,4986
2017-10-10,13522
2017-09-29,5164
2017-09-29,4949
2017-09-29,6079
2017-09-29,4248
2017-09-29,13971
2017-09-29,5457
2017-09-29,3013
2017-09-28,4292
2017-09-28,4437
2017-09-28,3767
2017-09-28,4442
2017-09-28,15432
2017-09-28,3650
2017-09-28,3133
2017-09-28,3072
2017-09-27,1815
2017-09-27,4944
2017-09-27,3727
2017-09-27,2931
2017-09-27,5805
2017-09-27,15790
2017-09-27,15734
2017-09-27,1195
2017-09-27,3164
2017-09-27,2989
2017-09-27,2884
2017-09-26,5856
2017-09-26,6550
2017-09-26,5609
2017-09-26,3110
2017-09-26,3035
2017-09-26,2935
2017-09-26,3575
2017-09-26,2304
2017-09-25,2949
2017-09-25,4313
2017-09-25,2984
2017-09-25,3120
2017-09-25,2268
2017-09-25,3134
2017-09-25,3827
2017-09-22,5143
2017-09-22,4619
2017-09-22,4466
2017-09-22,13792
2017-09-22,3869
2017-09-22,3722
2017-09-22,4270
2017-09-21,5270
2017-09-21,4341
2017-09-21,4326
2017-09-21,4348
2017-09-21,17000
2017-09-20,5462
2017-09-20,3778
2017-09-20,3083
2017-09-20,5486
2017-09-20,5943
2017-09-20,4677
2017-09-20,4285
2017-09-20,3711
2017-09-20,4443
2017-09-20,3203
2017-09-20,3001
2017-09-20,5963
2017-09-19,2874
2017-09-19,3723
2017-09-19,13701
2017-09-19,2214
2017-09-19,3154
2017-09-19,3629
2017-09-19,2949
2017-09-19,2922
2017-09-18,4436
2017-09-18,4929
2017-09-18,4363
2017-09-18,2248
2017-09-15,4360
2017-09-15,3586
2017-09-15,5407
2017-09-15,3666
2017-09-14,4296
2017-09-14,3841
2017-09-14,3812
2017-09-14,4431
2017-09-14,5176
2017-09-14,3049
2017-09-14,3719
2017-09-14,3760
2017-09-14,4273
2017-09-14,2194
2017-09-14,12915
2017-09-13,4329
2017-09-13,5225
2017-09-13,2964
2017-09-13,4948
2017-09-13,2960
2017-09-13,4178
2017-09-13,13557
2017-09-13,2349
2017-09-13,1882
2017-09-12,3689
2017-09-12,3737
2017-09-12,1762
2017-09-12,13164
2017-09-12,4184
2017-09-12,3674
2017-09-11,3019
2017-09-11,2937
2017-09-11,3566
2017-09-11,2277
2017-09-11,3761
2017-09-11,4369
2017-09-11,4479
2017-09-11,14959
2017-09-11,3590
2017-09-11,2885
2017-09-08,3003
2017-09-08,2963
2017-09-08,6009
2017-09-08,5484
2017-09-08,3614
2017-09-08,3708
2017-09-08,5230
2017-09-08,2324
2017-09-08,2284
2017-09-08,3788
2017-09-07,3006
2017-09-07,6422
2017-09-07,2944
2017-09-07,2257
2017-09-07,3731
2017-09-07,4604
2017-09-07,14166
2017-09-07,3829
2017-09-07,5274
2017-09-06,2248
2017-09-06,3648
2017-09-06,2243
2017-09-06,6106
2017-09-06,3066
2017-09-06,3971
2017-09-05,2955
2017-09-05,3827
2017-09-05,2880
2017-09-05,2999
2017-09-05,5444
2017-09-04,4312
2017-09-04,3781
2017-09-04,2996
2017-09-04,4937
2017-09-04,4235
2017-09-04,2994
2017-09-04,7200
2017-09-04,15646
2017-09-01,3672
2017-09-01,3691
2017-09-01,4486
2017-09-01,16416
2017-09-01,18342
2017-09-01,14417
2017-09-01,2901
2017-09-01,3716
2017-09-01,2283
2017-09-01,2926
2017-09-01,5146
2017-09-01,15512
2017-09-01,4294
2017-09-01,3036
2017-08-31,3742
2017-08-31,3596
2017-08-31,3746
2017-08-31,2973
2017-08-31,5235
2017-08-30,2888
2017-08-30,6509
2017-08-30,2962
2017-08-30,4347
2017-08-29,2983
2017-08-29,2903
2017-08-29,4455
2017-08-29,2977
2017-08-29,4289
2017-08-29,14606
2017-08-29,13690
2017-08-28,3615
2017-08-28,2281
2017-08-28,16623
2017-08-28,7323
2017-08-28,3580
2017-08-28,4352
2017-08-28,2938
2017-08-28,3031
2017-08-28,3069
2017-08-28,3730
2017-08-28,1191
2017-08-25,3931
2017-08-25,3570
2017-08-25,3683
2017-08-25,4391
2017-08-25,5345
2017-08-25,5066
2017-08-25,3715
2017-08-25,5692
2017-08-25,4250
2017-08-25,5071
2017-08-25,3829
2017-08-25,4257
2017-08-24,5028
2017-08-24,3038
2017-08-24,5250
2017-08-24,1749
2017-08-23,3034
2017-08-23,4966
2017-08-23,4498
2017-08-23,2210
2017-08-23,1703
2017-08-23,3861
2017-08-23,4208
2017-08-23,3050
2017-08-23,4950
2017-08-23,2951
2017-08-23,3677
2017-08-23,3577
2017-08-23,3709
2017-08-22,2196
2017-08-22,7883
2017-08-22,6051
2017-08-22,8853
2017-08-22,15423
2017-08-21,6162
2017-08-21,1763
2017-08-21,2173
2017-08-21,15691
2017-08-21,2959
2017-08-21,3741
2017-08-21,12966
2017-08-21,2983
2017-08-21,2934
2017-08-18,7305
2017-08-18,3750
2017-08-18,4398
2017-08-18,5425
2017-08-18,2859
2017-08-18,3017
2017-08-18,5247
2017-08-18,2945
2017-08-17,3014
2017-08-17,12898
2017-08-17,3807
2017-08-17,3629
2017-08-17,7447
2017-08-17,2940
2017-08-17,1740
2017-08-17,5363
2017-08-17,3052
2017-08-17,18928
2017-08-17,12991
2017-08-16,2946
2017-08-16,2196
2017-08-16,3089
2017-08-16,2950
2017-08-16,1746
2017-08-16,4914
2017-08-16,14042
2017-08-14,4482
2017-08-14,1762
2017-08-14,2190
2017-08-14,2195
2017-08-14,14049
2017-08-14,3684
2017-08-14,2186
2017-08-14,5271
2017-08-14,3646
2017-08-14,4949
2017-08-14,5340
2017-08-11,3717
2017-08-11,4312
2017-08-11,6084
2017-08-11,2244
2017-08-11,2254
2017-08-11,2239
2017-08-11,3026
2017-08-11,6184
2017-08-10,4254
2017-08-10,7545
2017-08-10,3004
2017-08-10,7877
2017-08-10,6562
2017-08-10,3048
2017-08-10,3736
2017-08-09,2251
2017-08-09,2208
2017-08-09,3029
2017-08-09,13803
2017-08-09,4532
2017-08-09,5026
2017-08-09,3803
2017-08-09,4502
2017-08-08,2999
2017-08-08,3803
2017-08-08,4952
2017-08-08,1717
2017-08-08,3588
2017-08-08,4225
2017-08-08,4350
2017-08-07,5724
2017-08-07,4877
2017-08-07,3037
2017-08-07,16025
2017-08-07,13507
2017-08-07,3024
2017-08-07,2254
2017-08-04,3668
2017-08-04,3798
2017-08-04,5702
2017-08-04,4490
2017-08-04,3071
2017-08-04,5975
2017-08-04,3629
2017-08-04,2889
2017-08-03,3043
2017-08-03,9079
2017-08-03,5814
2017-08-03,2310
2017-08-03,2916
2017-08-03,5371
2017-08-03,4197
2017-08-02,5699
2017-08-02,13671
2017-08-02,15141
2017-08-02,6098
2017-08-02,3618
2017-08-02,2937
2017-08-02,3629
2017-08-02,4948
2017-08-02,2901
2017-08-02,2233
2017-08-02,2260
2017-08-01,2926
2017-08-01,4361
2017-08-01,3061
2017-08-01,2236
2017-08-01,5808
2017-08-01,5205
2017-08-01,2246
2017-08-01,4428
2017-08-01,2965
2017-08-01,15580
2017-08-01,2949
2017-08-01,2218
2017-08-01,2194
2017-08-01,4450
2017-08-01,4441
2017-07-31,3015
2017-07-31,4296
2017-07-31,5004
2017-07-31,4437
2017-07-31,2266
2017-07-31,3712
2017-07-31,3589
2017-07-28,5575
2017-07-28,4367
2017-07-28,5075
2017-07-28,6137
2017-07-28,13335
2017-07-28,4240
2017-07-28,4918
2017-07-28,7036
2017-07-28,5172
2017-07-28,5673
2017-07-28,6071
2017-07-28,4254
2017-07-28,6652
2017-07-28,1738
2017-07-28,3711
2017-07-28,5355
2017-07-27,2863
2017-07-27,2981
2017-07-27,6346
2017-07-27,1730
2017-07-27,5846
2017-07-27,2206
2017-07-27,3591
2017-07-27,2158
2017-07-27,4446
2017-07-27,2251
2017-07-27,4339
2017-07-27,7795
2017-07-27,11792
2017-07-26,3578
2017-07-26,5012
2017-07-26,3004
2017-07-26,3687
2017-07-26,3057
2017-07-26,6411
2017-07-26,4292
2017-07-26,4956
2017-07-25,6089
2017-07-25,3013
2017-07-25,4233
2017-07-25,3689
2017-07-25,2251
2017-07-25,3801
2017-07-25,2204
2017-07-25,4241
2017-07-24,13283
2017-07-24,5164
2017-07-24,4230
2017-07-24,3079
2017-07-24,1702
2017-07-24,2194
2017-07-24,4989
2017-07-24,3024
2017-07-24,3039
2017-07-24,3697
2017-07-21,4444
2017-07-21,4988
2017-07-21,2546
2017-07-21,4379
2017-07-21,4452
2017-07-21,2886
2017-07-21,13518
2017-07-21,9467
2017-07-21,4455
2017-07-21,4211
2017-07-20,4518
2017-07-20,5834
2017-07-20,3028
2017-07-20,2940
2017-07-20,4967
2017-07-20,1739
2017-07-20,4279
2017-07-20,2282
2017-07-20,3693
2017-07-19,4559
2017-07-19,6670
2017-07-19,2981
2017-07-19,5860
2017-07-19,3028
2017-07-18,2266
2017-07-18,2851
2017-07-18,14677
2017-07-18,5724
2017-07-18,3594
2017-07-18,3604
2017-07-18,4459
2017-07-18,5733
2017-07-18,14367
2017-07-18,3602
2017-07-18,1735
2017-07-18,3754
2017-07-17,4992
2017-07-17,4391
2017-07-17,2984
2017-07-17,3593
2017-07-17,2229
2017-07-17,2895
2017-07-17,2884
2017-07-14,4911
2017-07-14,4381
2017-07-14,3052
2017-07-13,5038
2017-07-13,3652
2017-07-13,12611
2017-07-13,2930
2017-07-13,5049
2017-07-13,2938
2017-07-13,17583
2017-07-12,3635
2017-07-12,3796
2017-07-12,5182
2017-07-12,3770
2017-07-12,2923
2017-07-12,2986
2017-07-11,3651
2017-07-11,4364
2017-07-11,13034
2017-07-11,2975
2017-07-11,2898
2017-07-11,12543
2017-07-11,1773
2017-07-11,2219
2017-07-11,2234
2017-07-11,4316
2017-07-11,13818
2017-07-10,2216
2017-07-10,3706
2017-07-10,6427
2017-07-10,4484
2017-07-10,4555
2017-07-10,1884
2017-07-07,3659
2017-07-07,3117
2017-07-07,5742
2017-07-07,4959
2017-07-07,2979
2017-07-07,3674
2017-07-07,4492
2017-07-07,7673
2017-07-07,1767
2017-07-07,6600
2017-07-07,2182
2017-07-06,3017
2017-07-06,2360
2017-07-06,3048
2017-07-06,3137
2017-07-06,7296
2017-07-06,2317
2017-07-06,3655
2017-07-06,2908
2017-07-06,4339
2017-07-06,2867
2017-07-05,4365
2017-07-05,2340
2017-07-05,2302
2017-07-05,4545
2017-07-05,2315
2017-07-05,5362
2017-07-05,3055
2017-07-04,5320
2017-07-04,4224
2017-07-04,14547
2017-07-04,14620
2017-07-04,3725
2017-07-04,5060
2017-07-04,3750
2017-07-04,4191
2017-07-04,5210
2017-07-03,4338
2017-07-03,4343
2017-07-03,4959
2017-07-03,5283
2017-07-03,4360
2017-07-03,4363
2017-07-03,12282
2017-07-03,5177
2017-07-03,2281
2017-06-30,5738
2017-06-30,3044
2017-06-30,15188
2017-06-30,3772
2017-06-30,5249
2017-06-30,13088
2017-06-30,5142
2017-06-29,4221
2017-06-29,5105
2017-06-29,3675
2017-06-29,5172
2017-06-29,3027
2017-06-29,3822
2017-06-29,4532
2017-06-29,4351
2017-06-29,2241
2017-06-29,3625
2017-06-29,5312
2017-06-29,3009
2017-06-29,4200
2017-06-29,3773
2017-06-28,2200
2017-06-28,4454
2017-06-28,4259
2017-06-28,6862
2017-06-28,5073
2017-06-28,14806
2017-06-28,2255
2017-06-28,3789
2017-06-28,5013
2017-06-27,4252
2017-06-27,5684
2017-06-27,5042
2017-06-27,2227
2017-06-26,4951
2017-06-26,4326
2017-06-26,4253
2017-06-26,3018
2017-06-26,4242
2017-06-26,4158
2017-06-26,3037
2017-06-26,2976
2017-06-26,13827
2017-06-23,4294
2017-06-23,4358
2017-06-23,4939
2017-06-23,5743
2017-06-23,3700
2017-06-23,3007
2017-06-23,13240
2017-06-23,2914
2017-06-23,4440
2017-06-23,5112
2017-06-22,4986
2017-06-22,3633
2017-06-22,4356
2017-06-22,2239
2017-06-22,3853
2017-06-22,5138
2017-06-22,3025
2017-06-22,3844
2017-06-21,3645
2017-06-21,3007
2017-06-21,3021
2017-06-21,7968
2017-06-21,2982
2017-06-21,3131
2017-06-21,2896
2017-06-21,2895
2017-06-21,2904
2017-06-21,24594
2017-06-20,3582
2017-06-20,3759
2017-06-20,13454
2017-06-20,5929
2017-06-20,4184
2017-06-20,2966
2017-06-20,2896
2017-06-19,3050
2017-06-19,4282
2017-06-19,3051
2017-06-19,3615
2017-06-19,4943
2017-06-19,15246
2017-06-19,5271
2017-06-19,6049
2017-06-19,2925
2017-06-19,2246
2017-06-19,4532
2017-06-19,4492
2017-06-19,5039
2017-06-19,3784
2017-06-16,4413
2017-06-16,3018
2017-06-16,5481
2017-06-16,3068
2017-06-16,5338
2017-06-16,2911
2017-06-16,5157
2017-06-15,3843
2017-06-15,4290
2017-06-15,4363
2017-06-15,13929
2017-06-15,3657
2017-06-15,2975
2017-06-15,3030
2017-06-15,2882
2017-06-15,4454
2017-06-14,3665
2017-06-14,3706
2017-06-14,4589
2017-06-14,3108
2017-06-14,12799
2017-06-14,1753
2017-06-14,2168
2017-06-14,4443
2017-06-14,5123
2017-06-14,15780
2017-06-14,4208
2017-06-14,4387
2017-06-14,7153
2017-06-13,5394
2017-06-13,5359
2017-06-13,3732
2017-06-13,2917
2017-06-13,5862
2017-06-13,4279
2017-06-13,4209
2017-06-13,3038
2017-06-13,3113
2017-06-13,5839
2017-06-13,2977
2017-06-13,5650
2017-06-13,3081
2017-06-12,2995
2017-06-12,4191
2017-06-12,2195
2017-06-12,5211
2017-06-12,3749
2017-06-12,5845
2017-06-12,1743
2017-06-09,4197
2017-06-09,3714
2017-06-09,3642
2017-06-09,3079
2017-06-09,3616
2017-06-09,5251
2017-06-09,16275
2017-06-09,2955
2017-06-09,7814
2017-06-09,2983
2017-06-09,12324
2017-06-09,4176
2017-06-08,2975
2017-06-08,3057
2017-06-08,3761
2017-06-08,4257
2017-06-08,4362
2017-06-08,2180
2017-06-08,3785
2017-06-07,3600
2017-06-07,3665
2017-06-07,3775
2017-06-07,5389
2017-06-05,5820
2017-06-05,4310
2017-06-05,13572
2017-06-05,13326
2017-06-05,14558
2017-06-05,5987
2017-06-05,2956
2017-06-05,5168
2017-06-05,4915
2017-06-05,4410
2017-06-05,5841
2017-06-05,3705
2017-06-05,3130
2017-06-02,3794
2017-06-02,6967
2017-06-02,8004
2017-06-02,6660
2017-06-02,5941
2017-06-02,2963
2017-06-02,5188
2017-06-01,4345
2017-06-01,5980
2017-06-01,3595
2017-06-01,2160
2017-06-01,5094
2017-06-01,5025
2017-06-01,5349
2017-06-01,4333
2017-06-01,4505
2017-06-01,2987
2017-06-01,2987
2017-06-01,4345
2017-06-01,13602
2017-05-31,4231
2017-05-31,4437
2017-05-31,4168
2017-05-31,12658
2017-05-31,3659
2017-05-31,4405
2017-05-31,3023
2017-05-31,2960
2017-05-31,1725
2017-05-31,5681
2017-05-31,1742
2017-05-30,2962
2017-05-30,5114
2017-05-30,5064
2017-05-30,12599
2017-05-30,5894
2017-05-30,3616
2017-05-30,5058
2017-05-30,4379
2017-05-30,7266
2017-05-30,1751
2017-05-30,5103
2017-05-30,3732
2017-05-29,3722
2017-05-29,4416
2017-05-29,3674
2017-05-29,2975
2017-05-29,4397
2017-05-29,3595
2017-05-29,3647
2017-05-29,3713
2017-05-29,15331
2017-05-29,3584
2017-05-26,6509
2017-05-26,3813
2017-05-26,5883
2017-05-26,5712
2017-05-26,4497
2017-05-26,4358
2017-05-26,3062
2017-05-25,3041
2017-05-25,3687
2017-05-25,5934
2017-05-25,4275
2017-05-25,2229
2017-05-25,4974
2017-05-25,2902
2017-05-25,3616
2017-05-25,4247
2017-05-25,4250
2017-05-25,3213
2017-05-24,5870
2017-05-24,3814
2017-05-24,4249
2017-05-24,4233
2017-05-24,2254
2017-05-24,5724
2017-05-24,2945
2017-05-24,11922
2017-05-24,2956
2017-05-24,3044
2017-05-24,13249
2017-05-24,2187
2017-05-23,2934
2017-05-23,13068
2017-05-23,4371
2017-05-23,3115
2017-05-23,2209
2017-05-23,5318
2017-05-22,13465
2017-05-22,3743
2017-05-22,5043
2017-05-22,4299
2017-05-22,5991
2017-05-19,2956
2017-05-19,5805
2017-05-19,4978
2017-05-19,3575
2017-05-19,5727
2017-05-19,3687
2017-05-18,5167
2017-05-18,6871
2017-05-18,6536
2017-05-18,13125
2017-05-18,2857
2017-05-18,2948
2017-05-17,6070
2017-05-17,2241
2017-05-17,4401
2017-05-17,3718
2017-05-17,4265
2017-05-16,5533
2017-05-16,3601
2017-05-16,3731
2017-05-16,7103
2017-05-16,2888
2017-05-16,3071
2017-05-16,4218
2017-05-15,5203
2017-05-15,4381
2017-05-15,4441
2017-05-15,13235
2017-05-12,5614
2017-05-12,2948
2017-05-12,2214
2017-05-12,3806
2017-05-12,2876
2017-05-11,3651
2017-05-11,17294
2017-05-11,8727
2017-05-11,2876
2017-05-11,2968
2017-05-11,3683
2017-05-11,11728
2017-05-11,3754
2017-05-11,4360
2017-05-11,2257
2017-05-11,14959
2017-05-10,4312
2017-05-10,4344
2017-05-10,4955
2017-05-10,3746
2017-05-10,4259
2017-05-10,3679
2017-05-08,11553
2017-05-08,3775
2017-05-08,4388
2017-05-08,3048
2017-05-08,5283
2017-05-04,5774
2017-05-04,4399
2017-05-04,4462
2017-05-04,10508
2017-05-04,7317
2017-05-04,6772
2017-05-04,2891
2017-05-04,4559
2017-05-04,4187
2017-05-04,6541
2017-05-04,3028
2017-05-02,14203
2017-05-02,11174
2017-05-02,5288
2017-05-01,4304
2017-05-01,4306
2017-05-01,3057
2017-05-01,2897
2017-05-01,3012
2017-05-01,4947
2017-05-01,7140
2017-05-01,4286
2017-04-28,2959
2017-04-28,5434
2017-04-28,6599
2017-04-28,5915
2017-04-28,5470
2017-04-28,6013
2017-04-28,5054
2017-04-28,3042
2017-04-28,2981
2017-04-27,3019
2017-04-27,5772
2017-04-27,2231
2017-04-27,2919
2017-04-27,1702
2017-04-27,1742
2017-04-27,6979
2017-04-27,2947
2017-04-27,1750
2017-04-27,2250
2017-04-26,5028
2017-04-26,9224
2017-04-26,4203
2017-04-26,3069
2017-04-26,11420
2017-04-26,4458
2017-04-26,2996
2017-04-25,5050
2017-04-25,20959
2017-04-25,5132
2017-04-25,3775
2017-04-25,6445
2017-04-25,1753
2017-04-25,2171
2017-04-25,2240
2017-04-25,1744
2017-04-25,4373
2017-04-25,15204
2017-04-25,4146
2017-04-25,5722
2017-04-25,2175
2017-04-25,10451
2017-04-25,3828
2017-04-25,3061
2017-04-25,4173
2017-04-25,4332
2017-04-24,8148
2017-04-24,4161
2017-04-24,5341
2017-04-24,2241
2017-04-24,4517
2017-04-24,4471
2017-04-21,5047
2017-04-21,6441
2017-04-21,3093
2017-04-21,6760
2017-04-21,4401
2017-04-21,3600
2017-04-21,4407
2017-04-20,4493
2017-04-20,9313
2017-04-20,5367
2017-04-20,5256
2017-04-20,5055
2017-04-20,2232
2017-04-20,1722
2017-04-20,2262
2017-04-20,4417
2017-04-20,2922
2017-04-20,5015
2017-04-20,3021
2017-04-20,4460
2017-04-20,4217
2017-04-20,3062
2017-04-19,4924
2017-04-19,2948
2017-04-19,15759
2017-04-19,2265
2017-04-19,2195
2017-04-19,4955
2017-04-18,9759
2017-04-18,15218
2017-04-18,8010
2017-04-18,5166
2017-04-18,5195
2017-04-18,5137
2017-04-18,3017
2017-04-18,5177
2017-04-18,2953
2017-04-18,4472
2017-04-17,4327
2017-04-17,5303
2017-04-17,2978
2017-04-17,4307
2017-04-14,6503
2017-04-14,3595
